#name	name2
NM_025259.5	MSH5
NM_172165.3	MSH5
NR_037846.1	MSH5-SAPCD1
NM_001039651.1	SAPCD1
NR_126423.1	SAPCD1-AS1
NM_025258.3	VWA7
NM_006295.3	VARS
NM_021177.5	LSM2
NM_005345.6	HSPA1A
NM_005346.6	HSPA1B
NR_160950.1	SNHG32
NR_160952.1	SNHG32
NR_160947.1	SNHG32
NR_160951.1	SNHG32
NR_160945.1	SNHG32
NR_160953.1	SNHG32
NR_160949.1	SNHG32
NR_160946.1	SNHG32
NR_160948.1	SNHG32
NR_002745.1	SNORD48
NR_002742.2	SNORD52
NM_000434.4	NEU1
NM_001178045.1	SLC44A4
NM_025257.3	SLC44A4
NM_001178044.1	SLC44A4
NM_001318833.1	EHMT2
NM_001363689.1	EHMT2
NM_001289413.1	EHMT2
NM_006709.5	EHMT2
NM_025256.7	EHMT2
XR_001756186.1	LOC107986588
NM_001363780.1	PRRT1
NM_030651.4	PRRT1
NR_037169.1	LOC100507547
NR_037171.1	LOC100507547
NR_037170.1	LOC100507547
NR_037172.1	LOC100507547
NM_138717.3	PPT2
NR_037861.1	PPT2-EGFL8
NM_001204103.2	PPT2
NM_005155.7	PPT2
NM_030652.4	EGFL8
NR_037860.2	EGFL8
NM_001371439.1	AGPAT1
NM_006411.4	AGPAT1
NM_001371437.1	AGPAT1
NM_001371438.1	AGPAT1
NM_032741.5	AGPAT1
NR_106779.1	MIR6721
NM_006913.4	RNF5
NR_106891.1	MIR6833
NM_001206934.1	AGER
NM_001206929.1	AGER
NM_001206940.2	AGER
NM_001206966.2	AGER
NM_001136.5	AGER
NM_001206936.2	AGER
NM_001206954.2	AGER
NM_172197.3	AGER
NM_001206932.2	AGER
NR_038190.2	AGER
NM_002586.5	PBX2
NM_001276501.2	GPSM3
NM_022107.2	GPSM3
NM_004557.4	NOTCH4
NR_134949.2	NOTCH4
NR_134950.2	NOTCH4
NR_136245.1	TSBP1-AS1
NR_044996.1	HCG23
NM_001304561.1	BTNL2
NM_022555.3	HLA-DRB3
XR_001756188.1	LOC102725019
NM_020056.5	HLA-DQA2
NR_039668.1	MIR3135B
NM_002120.4	HLA-DOB
NM_018833.2	TAP2
NM_000544.3	TAP2
NM_148919.4	PSMB8
NM_004159.5	PSMB8
NR_037176.1	PSMB8-AS1
NR_037174.1	PSMB8-AS1
NR_037175.1	PSMB8-AS1
NR_037173.1	PSMB8-AS1
NM_001292022.2	TAP1
NM_000593.5	TAP1
NM_002800.5	PSMB9
NR_037178.1	LOC100294145
NR_037177.1	LOC100294145
NM_002118.5	HLA-DMB
NM_006120.4	HLA-DMA
NM_033554.3	HLA-DPA1
NM_001242524.2	HLA-DPA1
NM_001242525.2	HLA-DPA1
NM_002121.6	HLA-DPB1
NR_001435.2	HLA-DPB2
XR_951524.2	LOC105375021
XR_002958873.1	LOC105375021
NM_001282385.1	CSNK2B
NM_001320.6	CSNK2B
XR_952219.2	LOC105374996
XR_952220.2	LOC105374996
NR_125387.1	LOC100129636
XR_952226.1	LOC105375005
XR_002958923.1	LOC105379641
XR_002958922.1	LOC105379641
NM_001363567.1	HLA-G
NM_002127.5	HLA-G
NM_001318484.1	MUC22
NM_001322469.1	MUC22
NM_001198815.1	MUC22
NM_014068.3	PSORS1C1
NM_014069.3	PSORS1C2
NM_001243042.1	HLA-C
NM_001289154.2	MICA
NM_001289153.2	MICA
NM_001289152.2	MICA
NR_037853.1	ATP6V1G2-DDX39B
NM_004640.7	DDX39B
NM_080598.6	DDX39B
NR_037852.2	DDX39B
NM_021177.5	LSM2
NM_001282457.2	C2
NM_001178063.2	C2
NM_001282459.2	C2
NM_001145903.3	C2
NM_000063.6	C2
NM_001282458.2	C2
NM_001365276.2	TNXB
NM_019105.8	TNXB
NR_136244.1	TSBP1-AS1
NR_136245.1	TSBP1-AS1
NM_006781.5	TSBP1
NM_001286474.2	TSBP1
NM_001286475.2	TSBP1
NM_080679.2	COL11A2
NM_080680.3	COL11A2
NM_080681.3	COL11A2
NM_172209.3	TAPBP
NM_003190.4	TAPBP
NM_172208.2	TAPBP
NM_182701.1	GPX6
NM_001509.3	GPX5
NM_003996.3	GPX5
NR_144470.1	GPX5
XR_001756548.1	LOC107986586
NM_052923.2	ZBED9
NM_001329616.1	ZBED9
NR_135285.1	LINC00533
NR_033379.1	LINC01623
NR_104117.1	HCG14
NM_006510.5	TRIM27
NR_103538.1	LINC01556
NR_135289.2	HCG15
NR_145490.1	HCG15
NM_001318534.2	ZNF311
NM_001318535.2	ZNF311
NM_001350637.3	ZNF311
NM_001350636.3	ZNF311
NM_001010877.4	ZNF311
XR_952223.1	LOC105375002
NM_030903.3	OR2W1
NM_001005226.2	OR2B3
NM_001348294.1	OR2J1
XR_952224.2	LOC105375003
NM_001005216.3	OR2J3
NM_030905.2	OR2J2
NR_134629.1	LOC101929006
NR_134630.1	LOC101929006
XR_001756537.1	LOC105375006
NM_030946.1	OR14J1
XR_001756535.1	LOC105375005
XR_001756536.1	LOC105375005
NM_030876.5	OR5V1
NM_030959.3	OR12D3
NM_013936.3	OR12D2
NM_001348208.1	OR12D1
NR_145489.1	OR12D1
NM_013937.3	OR11A1
NM_013941.3	OR10C1
XR_002958926.1	LOC105379641
XR_002958925.1	LOC105379641
XR_002958924.1	LOC105379641
NM_001318022.1	OR2H1
NM_030883.4	OR2H1
NM_001318014.1	OR2H1
XR_952230.2	LOC105375008
NM_052967.2	MAS1L
XR_952235.2	LINC02829
XR_952234.1	LINC02829
NR_037180.1	LINC01015
NR_037181.1	LINC01015
NR_037179.1	LINC01015
NM_006398.4	UBD
NR_003049.1	SNORD32B
NM_007160.3	OR2H2
NM_021903.2	GABBR1
NM_001319053.1	GABBR1
NM_021904.3	GABBR1
NM_001470.4	GABBR1
NM_206814.6	MOG
NM_001170418.2	MOG
NM_001008229.3	MOG
NM_206810.4	MOG
NM_206812.4	MOG
NM_002433.5	MOG
NM_206809.4	MOG
NM_001363610.2	MOG
NM_206811.4	MOG
NM_001008228.3	MOG
NM_001109809.4	ZFP57
NM_001366333.2	ZFP57
NM_018950.2	HLA-F
NM_001098478.2	HLA-F
NM_001098479.2	HLA-F
NR_026972.1	HLA-F-AS1
NR_026973.1	HLA-F-AS1
NR_001590.1	IFITM4P
XR_001756538.1	LOC107987427
NR_002139.2	HCG4
NR_132323.1	HLA-V
XR_001756539.1	LOC105375010
NR_031762.2	HCP5B
NR_001434.4	HLA-H
NR_001317.3	HCG4B
NM_001242758.1	HLA-A
NR_028032.1	HCG9
NR_026751.2	ZNRD1ASP
NR_024240.1	HLA-J
NR_145416.1	ZNRD1ASP
NR_145417.1	ZNRD1ASP
NR_145418.1	ZNRD1ASP
NM_001278785.2	ZNRD1
NM_014596.6	ZNRD1
NM_001278786.2	ZNRD1
NM_170783.4	ZNRD1
NR_103864.2	ZNRD1
NM_021959.3	PPP1R11
NM_170769.2	RNF39
NM_025236.3	RNF39
NM_007028.5	TRIM31
NR_134870.2	TRIM31
NR_134871.2	TRIM31
NR_126470.1	TRIM31-AS1
NM_001286633.2	TRIM40
NM_138700.4	TRIM40
NM_006778.4	TRIM10
NM_052828.3	TRIM10
NM_033229.3	TRIM15
NM_003449.5	TRIM26
NM_001242783.2	TRIM26
NR_052012.1	HCG17
NR_027822.1	HLA-L
NR_102327.1	HCG18
NR_024052.2	HCG18
NR_102326.1	HCG18
NR_024053.2	HCG18
NM_001369522.1	TRIM39
NM_001369521.1	TRIM39
NM_021253.4	TRIM39
NM_001369523.1	TRIM39
NM_172016.2	TRIM39
NM_001199119.1	TRIM39-RPP21
NM_024839.3	RPP21
NM_001199121.2	RPP21
NM_001199120.2	RPP21
XR_952239.2	LOC105375012
NM_005516.6	HLA-E
NR_149088.1	LINC02569
NM_005275.3	GNL1
NM_001077497.3	PRR3
NM_025263.4	PRR3
XR_001756540.2	ABCF1-DT
NM_001090.3	ABCF1
NM_001025091.2	ABCF1
NR_030615.1	MIR877
NR_072994.1	PPP1R10
NM_002714.4	PPP1R10
NM_014046.4	MRPS18B
NM_001254952.3	ATAT1
NM_001318762.2	ATAT1
NM_024909.4	ATAT1
NM_001318763.2	ATAT1
NM_001190724.3	ATAT1
NM_001031722.4	ATAT1
NR_033823.3	ATAT1
NM_145029.4	C6orf136
NM_001109938.3	C6orf136
NM_001161376.2	C6orf136
NM_001363515.1	DHX16
NM_001164239.1	DHX16
NM_003587.5	DHX16
NM_133471.4	PPP1R18
NM_001134870.2	PPP1R18
NM_007243.2	NRM
NR_073072.1	NRM
NM_001270708.2	NRM
NM_001270707.2	NRM
NM_001270709.2	NRM
NM_001270710.2	NRM
NR_073065.2	NRM
NR_073066.2	NRM
NM_014641.3	MDC1
NR_133647.1	MDC1-AS1
NM_001293214.2	TUBB
NM_001293213.2	TUBB
NM_178014.4	TUBB
NR_120608.2	TUBB
NM_001293216.2	TUBB
NM_001293215.2	TUBB
NM_001293212.2	TUBB
NM_005803.4	FLOT1
NM_001318875.1	FLOT1
NR_149095.1	IER3-AS1
NM_003897.4	IER3
NR_138037.1	HCG20
NR_130726.1	LINC00243
NR_134610.1	LINC02570
NM_001297652.1	DDR1
NM_001954.4	DDR1
NM_001297653.1	DDR1
NM_001297654.1	DDR1
NM_013993.2	DDR1
NM_001202523.1	DDR1
NM_001202522.1	DDR1
NM_001202521.1	DDR1
NM_013994.2	DDR1
NR_039783.1	MIR4640
NM_001517.5	GTF2H4
NM_001167733.2	VARS2
NM_020442.5	VARS2
NM_001167734.1	VARS2
NM_205854.3	SFTA2
NM_080870.4	MUCL3
NR_138040.1	HCG21
NM_001322371.2	MUC21
NM_001322370.2	MUC21
NM_001010909.5	MUC21
NR_130720.3	MUC21
NR_145427.1	HCG22
NR_003948.2	HCG22
NM_014070.3	C6orf15
NM_001264.5	CDSN
NM_001105564.1	CCHCR1
NM_001105563.1	CCHCR1
NM_019052.4	CCHCR1
NM_001077511.2	TCF19
NM_001318908.2	TCF19
NM_007109.3	TCF19
NM_001285986.1	POU5F1
NM_001285987.1	POU5F1
NM_203289.5	POU5F1
NM_001173531.2	POU5F1
NM_002701.6	POU5F1
NR_152834.1	PSORS1C3
NR_152829.1	PSORS1C3
NR_152838.1	PSORS1C3
NR_152833.1	PSORS1C3
NR_152828.1	PSORS1C3
NR_152837.1	PSORS1C3
NR_152830.1	PSORS1C3
NR_152836.1	PSORS1C3
NR_026816.2	PSORS1C3
NR_152839.1	PSORS1C3
NR_152832.1	PSORS1C3
NR_152831.1	PSORS1C3
NR_152835.1	PSORS1C3
NR_026791.1	HCG27
XR_002958921.1	LOC112267902
XR_952242.2	LOC112267902
NM_005514.8	HLA-B
NR_106951.1	MIR6891
XR_001756544.2	LOC107987429
NR_148223.1	MICA-AS1
NR_148222.1	MICA-AS1
NM_001177519.3	MICA
NR_144465.1	LINC01149
NR_040662.1	HCP5
NR_002812.3	HCG26
NR_149132.1	MICB-DT
NM_001289160.1	MICB
NM_001289161.2	MICB
NM_005931.5	MICB
NM_001011700.3	MCCD1
NR_003140.1	SNORD117
NR_003065.1	SNORD84
NR_133675.1	DDX39B-AS1
NR_133674.1	DDX39B-AS1
NM_130463.4	ATP6V1G2
NM_001204078.2	ATP6V1G2
NM_138282.3	ATP6V1G2
NM_001144963.2	NFKBIL1
NM_001144962.2	NFKBIL1
NM_001144961.2	NFKBIL1
NM_005007.4	NFKBIL1
NR_149045.1	LOC100287329
NM_001159740.2	LTA
NM_000595.4	LTA
NM_000594.4	TNF
NM_002341.2	LTB
NM_009588.1	LTB
NM_205838.3	LST1
NM_205839.3	LST1
NR_029462.2	LST1
NR_029461.2	LST1
NM_205837.3	LST1
NM_001166538.1	LST1
NM_205840.2	LST1
NM_007161.3	LST1
NM_001145466.2	NCR3
NM_147130.3	NCR3
NM_001145467.2	NCR3
NM_001318970.2	AIF1
NM_001623.5	AIF1
NM_032955.3	AIF1
NM_080686.3	PRRC2A
NM_004638.4	PRRC2A
NR_002971.1	SNORA38
NR_106890.1	MIR6832
NM_001098534.2	BAG6
NM_080703.3	BAG6
NM_080702.3	BAG6
NM_004639.3	BAG6
NM_001199698.1	BAG6
NM_001199697.1	BAG6
NM_001256169.2	APOM
NR_045828.2	APOM
NM_019101.3	APOM
NM_021184.4	C6orf47
NM_033177.4	GPANK1
NM_001199240.1	GPANK1
NM_001199238.1	GPANK1
NM_001199239.1	GPANK1
NM_001199237.1	GPANK1
NM_021221.2	LY6G5B
NM_025262.3	LY6G5C
XR_952247.2	LOC105375019
NM_001177515.2	ABHD16A
NM_021160.3	ABHD16A
NR_033488.2	ABHD16A
NR_033489.2	ABHD16A
XR_952246.1	LOC105375018
NR_039789.1	MIR4646
NM_001003693.3	LY6G6F
NM_001353334.2	LY6G6F-LY6G6D
NR_024541.1	LY6G6E
NR_003673.3	LY6G6E
NM_021246.2	LY6G6D
NM_025261.3	LY6G6C
NM_138275.2	MPIG6B
NM_138274.2	MPIG6B
NM_138273.2	MPIG6B
NM_138272.2	MPIG6B
NM_025260.3	MPIG6B
NM_138277.2	MPIG6B
NM_001303007.2	DDAH2
NM_001303008.2	DDAH2
NM_013974.3	DDAH2
NM_001287594.1	CLIC1
NM_001288.4	CLIC1
NM_001287593.1	CLIC1
XR_952248.2	LOC105375020
NM_172165.3	MSH5
NM_025259.5	MSH5
NM_002441.4	MSH5
NR_037846.1	MSH5-SAPCD1
NM_172166.4	MSH5
NM_001039651.1	SAPCD1
NR_126423.1	SAPCD1-AS1
NM_025258.3	VWA7
NM_006295.3	VARS
NM_005527.4	HSPA1L
NM_005345.6	HSPA1A
NM_005346.6	HSPA1B
NR_160950.1	SNHG32
NR_160952.1	SNHG32
NR_160947.1	SNHG32
NR_160951.1	SNHG32
NR_160945.1	SNHG32
NR_160953.1	SNHG32
NR_160949.1	SNHG32
NR_160946.1	SNHG32
NR_160948.1	SNHG32
NR_002745.1	SNORD48
NR_002742.2	SNORD52
NM_000434.4	NEU1
NM_001178045.1	SLC44A4
NM_025257.3	SLC44A4
NM_001178044.1	SLC44A4
NM_001318833.1	EHMT2
NM_001363689.1	EHMT2
NM_001289413.1	EHMT2
NM_006709.5	EHMT2
NM_025256.7	EHMT2
XR_001756545.1	LOC107986588
NM_181842.3	ZBTB12
NR_104191.1	C2-AS1
NM_001710.6	CFB
NM_002904.6	NELFE
NM_006929.5	SKIV2L
NM_001371205.1	DXO
NM_005510.4	DXO
NM_001371206.1	DXO
NR_026717.1	STK19
NM_004197.1	STK19
NM_032454.1	STK19
NM_001002029.3	C4B
NM_001368144.1	CYP21A2
NM_001368143.1	CYP21A2
NM_001128590.3	CYP21A2
NM_000500.9	CYP21A2
NM_032470.3	TNXB
NM_004381.5	ATF6B
NM_001136153.2	ATF6B
NM_022110.4	FKBPL
NM_001363780.1	PRRT1
NM_030651.4	PRRT1
NR_037169.1	LOC100507547
NR_037171.1	LOC100507547
NR_037170.1	LOC100507547
NR_037172.1	LOC100507547
NM_138717.3	PPT2
NR_037861.1	PPT2-EGFL8
NM_001204103.2	PPT2
NM_005155.7	PPT2
NM_030652.4	EGFL8
NR_037860.2	EGFL8
NM_001371439.1	AGPAT1
NM_006411.4	AGPAT1
NM_001371437.1	AGPAT1
NM_001371438.1	AGPAT1
NM_032741.5	AGPAT1
NR_106779.1	MIR6721
NM_006913.4	RNF5
NR_106891.1	MIR6833
NM_001206934.1	AGER
NM_001206929.1	AGER
NM_001206940.2	AGER
NM_001206966.2	AGER
NM_001136.5	AGER
NM_001206936.2	AGER
NM_001206954.2	AGER
NM_172197.3	AGER
NM_001206932.2	AGER
NR_038190.2	AGER
NM_002586.5	PBX2
NM_001276501.2	GPSM3
NM_022107.2	GPSM3
NM_004557.4	NOTCH4
NR_134949.2	NOTCH4
NR_134950.2	NOTCH4
NR_136246.1	TSBP1-AS1
NR_044996.1	HCG23
NM_001304561.1	BTNL2
NM_019111.5	HLA-DRA
NM_022555.3	HLA-DRB3
NM_001243965.1	HLA-DRB1
NM_002122.5	HLA-DQA1
NM_001243962.1	HLA-DQB1
XR_001756549.1	LOC102725019
NM_020056.5	HLA-DQA2
NR_039668.1	MIR3135B
NM_001300790.2	HLA-DQB2
NM_001198858.2	HLA-DQB2
NM_002120.4	HLA-DOB
NM_018833.2	TAP2
NM_001290043.1	TAP2
NM_148919.4	PSMB8
NM_004159.5	PSMB8
NR_037176.1	PSMB8-AS1
NR_037174.1	PSMB8-AS1
NR_037175.1	PSMB8-AS1
NR_037173.1	PSMB8-AS1
NM_001292022.2	TAP1
NM_000593.5	TAP1
NM_002800.5	PSMB9
NR_037178.1	LOC100294145
NR_037177.1	LOC100294145
NM_002118.5	HLA-DMB
NM_006120.4	HLA-DMA
NM_005104.4	BRD2
NM_001113182.3	BRD2
NM_001291986.2	BRD2
NM_001199455.1	BRD2
NM_001199456.1	BRD2
NM_002119.4	HLA-DOA
NM_033554.3	HLA-DPA1
NM_001242524.2	HLA-DPA1
NM_001242525.2	HLA-DPA1
NM_002121.6	HLA-DPB1
NR_001435.2	HLA-DPB2
XR_001756546.2	LOC105375021
XR_001756547.2	LOC105375021
NR_138084.1	HCG24
NM_001163771.2	COL11A2
NM_001291989.1	RXRB
NM_001270401.2	RXRB
NM_021976.5	RXRB
NM_001288777.2	SLC39A7
NM_001077516.2	SLC39A7
NM_006979.3	SLC39A7
NM_014234.5	HSD17B8
NR_029633.1	MIR219A1
NM_002931.4	RING1
XR_952253.1	LOC105375022
NR_044997.1	HCG25
NM_001289175.1	VPS52
NM_001289176.1	VPS52
NM_001289174.2	VPS52
NM_022553.6	VPS52
NM_022551.3	RPS18
NM_003782.4	B3GALT4
NM_005452.6	WDR46
NM_001164267.2	WDR46
NR_106933.1	MIR6873
NM_001265596.1	PFDN6
NM_014260.3	PFDN6
NM_001265595.2	PFDN6
NM_001185181.3	PFDN6
NR_106892.1	MIR6834
NM_004761.5	RGL2
NM_001243738.1	RGL2
NM_001145338.1	ZBTB22
NM_005453.5	ZBTB22
NM_001141969.2	DAXX
NM_001350.5	DAXX
NM_001141970.2	DAXX
NM_001254717.1	DAXX
NM_001369203.1	SMIM40
NR_134610.1	LINC02570
NM_001282457.2	C2
NM_001199455.1	BRD2
NM_006120.4	HLA-DMA
NM_001318534.2	ZNF311
NM_001318535.2	ZNF311
NM_001350637.3	ZNF311
NM_001350636.3	ZNF311
NM_001010877.4	ZNF311
NR_134629.1	LOC101929006
NR_134630.1	LOC101929006
NM_001242758.1	HLA-A
NR_026751.2	ZNRD1ASP
NR_145416.1	ZNRD1ASP
NR_145417.1	ZNRD1ASP
NR_145418.1	ZNRD1ASP
NM_003449.5	TRIM26
NM_001242783.2	TRIM26
NR_052012.1	HCG17
NR_102327.1	HCG18
NR_024052.2	HCG18
NR_102326.1	HCG18
NR_024053.2	HCG18
NM_001090.3	ABCF1
NM_001025091.2	ABCF1
NM_014641.3	MDC1
NR_133647.1	MDC1-AS1
NM_001289160.1	MICB
NM_001289161.2	MICB
NM_005931.5	MICB
NM_080686.3	PRRC2A
NM_004638.4	PRRC2A
NM_025258.3	VWA7
NM_001002029.3	C4B
NR_136246.1	TSBP1-AS1
NR_136244.1	TSBP1-AS1
NR_136245.1	TSBP1-AS1
NM_006781.5	TSBP1
NM_001286474.2	TSBP1
NM_001286475.2	TSBP1
NM_002121.6	HLA-DPB1
NR_033379.1	LINC01623
NR_135289.2	HCG15
NR_145490.1	HCG15
XR_952679.2	LOC105375002
NR_125387.1	LOC100129636
NM_030903.3	OR2W1
NM_001005226.2	OR2B3
NM_001348294.1	OR2J1
XR_952680.2	LOC105375003
NM_001005216.3	OR2J3
NM_030905.2	OR2J2
XR_952682.1	LOC105375005
NM_030946.1	OR14J1
XR_001756671.1	LOC105375005
XR_001756672.1	LOC105375005
NM_030959.3	OR12D3
NM_013936.3	OR12D2
XR_002958949.1	LOC105379641
XR_002958948.1	LOC105379641
NM_001348208.1	OR12D1
NR_145489.1	OR12D1
NM_013937.3	OR11A1
NM_013941.3	OR10C1
XR_952688.2	LOC105379641
XR_952687.2	LOC105379641
XR_952686.2	LOC105379641
NM_001318022.1	OR2H1
NM_030883.4	OR2H1
NM_001318014.1	OR2H1
XR_952690.2	LOC105375008
NM_052967.2	MAS1L
XR_952695.3	LINC02829
XR_952694.2	LINC02829
NR_037180.1	LINC01015
NR_037181.1	LINC01015
NR_037179.1	LINC01015
NM_006398.4	UBD
NR_003049.1	SNORD32B
NM_007160.3	OR2H2
NM_021903.2	GABBR1
NM_001319053.1	GABBR1
NM_021904.3	GABBR1
NM_001470.4	GABBR1
NM_206814.6	MOG
NM_001170418.2	MOG
NM_001008229.3	MOG
NM_206810.4	MOG
NM_206812.4	MOG
NM_002433.5	MOG
NM_206809.4	MOG
NM_001363610.2	MOG
NM_206811.4	MOG
NM_001008228.3	MOG
NM_001109809.4	ZFP57
NM_001366333.2	ZFP57
NM_018950.2	HLA-F
NM_001098478.2	HLA-F
NM_001098479.2	HLA-F
NR_026972.1	HLA-F-AS1
NR_026973.1	HLA-F-AS1
NR_001590.1	IFITM4P
XR_001756675.1	LOC107987440
XR_001756674.1	LOC107987440
XR_001756673.1	LOC107987440
NR_002139.2	HCG4
NR_132323.1	HLA-V
NM_001363567.1	HLA-G
NM_002127.5	HLA-G
XR_952697.2	LOC105375010
XR_952696.2	LOC105375010
XR_952698.2	LOC105375010
NR_031762.2	HCP5B
NR_001434.4	HLA-H
NR_001317.3	HCG4B
NR_028032.1	HCG9
NR_024240.1	HLA-J
NM_001278785.2	ZNRD1
NM_014596.6	ZNRD1
NM_001278786.2	ZNRD1
NM_170783.4	ZNRD1
NR_103864.2	ZNRD1
NM_021959.3	PPP1R11
NM_170769.2	RNF39
NM_025236.3	RNF39
NM_007028.5	TRIM31
NR_134870.2	TRIM31
NR_134871.2	TRIM31
NR_126470.1	TRIM31-AS1
NM_001286633.2	TRIM40
NM_138700.4	TRIM40
NM_006778.4	TRIM10
NM_052828.3	TRIM10
NM_033229.3	TRIM15
NR_027822.1	HLA-L
NM_001369522.1	TRIM39
NM_001369521.1	TRIM39
NM_021253.4	TRIM39
NM_001369523.1	TRIM39
NM_172016.2	TRIM39
NM_001199119.1	TRIM39-RPP21
NM_024839.3	RPP21
NM_001199121.2	RPP21
NM_001199120.2	RPP21
XR_952701.2	LOC105375012
NM_005516.6	HLA-E
NR_149088.1	LINC02569
NM_005275.3	GNL1
NM_001077497.3	PRR3
NM_025263.4	PRR3
XR_001756676.2	ABCF1-DT
NR_030615.1	MIR877
NR_072994.1	PPP1R10
NM_002714.4	PPP1R10
NM_014046.4	MRPS18B
NM_001254952.3	ATAT1
NM_001318762.2	ATAT1
NM_024909.4	ATAT1
NM_001318763.2	ATAT1
NM_001190724.3	ATAT1
NM_001031722.4	ATAT1
NR_033823.3	ATAT1
NM_145029.4	C6orf136
NM_001109938.3	C6orf136
NM_001161376.2	C6orf136
NM_001363515.1	DHX16
NM_001164239.1	DHX16
NM_003587.5	DHX16
NM_133471.4	PPP1R18
NM_001134870.2	PPP1R18
NM_007243.2	NRM
NR_073072.1	NRM
NM_001270708.2	NRM
NM_001270707.2	NRM
NM_001270709.2	NRM
NM_001270710.2	NRM
NR_073065.2	NRM
NR_073066.2	NRM
NM_001293214.2	TUBB
NM_001293213.2	TUBB
NM_178014.4	TUBB
NR_120608.2	TUBB
NM_001293216.2	TUBB
NM_001293215.2	TUBB
NM_001293212.2	TUBB
NM_005803.4	FLOT1
NM_001318875.1	FLOT1
NR_149095.1	IER3-AS1
NM_003897.4	IER3
NR_138037.1	HCG20
NR_130726.1	LINC00243
NM_001297652.1	DDR1
NM_001954.4	DDR1
NM_001297653.1	DDR1
NM_001297654.1	DDR1
NM_013993.2	DDR1
NM_001202523.1	DDR1
NM_001202522.1	DDR1
NM_001202521.1	DDR1
NM_013994.2	DDR1
NR_039783.1	MIR4640
NM_001517.5	GTF2H4
NM_001167733.2	VARS2
NM_020442.5	VARS2
NM_001167734.1	VARS2
NM_205854.3	SFTA2
NM_080870.4	MUCL3
NR_138040.1	HCG21
NM_001322371.2	MUC21
NM_001322370.2	MUC21
NM_001010909.5	MUC21
NR_130720.3	MUC21
NM_001322469.1	MUC22
NR_145427.1	HCG22
NR_003948.2	HCG22
NM_014070.3	C6orf15
NM_014068.3	PSORS1C1
NM_001264.5	CDSN
NM_014069.3	PSORS1C2
NM_001105564.1	CCHCR1
NM_001105563.1	CCHCR1
NM_019052.4	CCHCR1
NM_001077511.2	TCF19
NM_001318908.2	TCF19
NM_007109.3	TCF19
NM_001285986.1	POU5F1
NM_001285987.1	POU5F1
NM_203289.5	POU5F1
NM_001173531.2	POU5F1
NM_002701.6	POU5F1
NR_152834.1	PSORS1C3
NR_152829.1	PSORS1C3
NR_152838.1	PSORS1C3
NR_152833.1	PSORS1C3
NR_152828.1	PSORS1C3
NR_152837.1	PSORS1C3
NR_152830.1	PSORS1C3
NR_152836.1	PSORS1C3
NR_026816.2	PSORS1C3
NR_152839.1	PSORS1C3
NR_152832.1	PSORS1C3
NR_152831.1	PSORS1C3
NR_152835.1	PSORS1C3
NR_026791.1	HCG27
NM_002117.6	HLA-C
NR_149115.1	LINC02571
XR_952707.2	LOC112267902
NR_002812.3	HCG26
NR_149132.1	MICB-DT
NM_001011700.3	MCCD1
NR_037853.1	ATP6V1G2-DDX39B
NM_004640.7	DDX39B
NM_080598.6	DDX39B
NR_037852.2	DDX39B
NR_003140.1	SNORD117
NR_003065.1	SNORD84
NR_133675.1	DDX39B-AS1
NR_133674.1	DDX39B-AS1
NM_130463.4	ATP6V1G2
NM_001204078.2	ATP6V1G2
NM_138282.3	ATP6V1G2
NM_001144963.2	NFKBIL1
NM_001144962.2	NFKBIL1
NM_001144961.2	NFKBIL1
NM_005007.4	NFKBIL1
NR_149045.1	LOC100287329
NM_001159740.2	LTA
NM_000595.4	LTA
NM_000594.4	TNF
NM_002341.2	LTB
NM_009588.1	LTB
NM_205838.3	LST1
NM_205839.3	LST1
NR_029462.2	LST1
NR_029461.2	LST1
NM_205837.3	LST1
NM_001166538.1	LST1
NM_205840.2	LST1
NM_007161.3	LST1
NM_001145466.2	NCR3
NM_147130.3	NCR3
NM_001145467.2	NCR3
NM_001318970.2	AIF1
NM_001623.5	AIF1
NM_032955.3	AIF1
NR_002971.1	SNORA38
NR_106890.1	MIR6832
NM_001098534.2	BAG6
NM_080703.3	BAG6
NM_080702.3	BAG6
NM_004639.3	BAG6
NM_001199698.1	BAG6
NM_001199697.1	BAG6
NM_001256169.2	APOM
NR_045828.2	APOM
NM_019101.3	APOM
NM_021184.4	C6orf47
NM_033177.4	GPANK1
NM_001199240.1	GPANK1
NM_001199238.1	GPANK1
NM_001199239.1	GPANK1
NM_001199237.1	GPANK1
NM_001282385.1	CSNK2B
NM_001320.6	CSNK2B
NM_021221.2	LY6G5B
NM_025262.3	LY6G5C
XR_952710.2	LOC105375019
NM_001177515.2	ABHD16A
NM_021160.3	ABHD16A
NR_033488.2	ABHD16A
NR_033489.2	ABHD16A
XR_952709.1	LOC105375018
NR_039789.1	MIR4646
NM_001003693.3	LY6G6F
NM_001353334.2	LY6G6F-LY6G6D
NR_024541.1	LY6G6E
NR_003673.3	LY6G6E
NM_021246.2	LY6G6D
NM_025261.3	LY6G6C
NM_138275.2	MPIG6B
NM_138274.2	MPIG6B
NM_138273.2	MPIG6B
NM_138272.2	MPIG6B
NM_025260.3	MPIG6B
NM_138277.2	MPIG6B
NM_001303007.2	DDAH2
NM_001303008.2	DDAH2
NM_013974.3	DDAH2
NM_001287594.1	CLIC1
NM_001288.4	CLIC1
NM_001287593.1	CLIC1
XR_952711.2	LOC105375020
NM_172165.3	MSH5
NM_025259.5	MSH5
NM_002441.4	MSH5
NR_037846.1	MSH5-SAPCD1
NM_172166.4	MSH5
